n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,n44,n45,n46,n47,n48,n49,n50
6836721000.0,2526761700.0,411821800.0,30.3357,144893540.0,129.94199,228866850.0,-60.992416,4744562700.0,596166700.0,66.80986,154799660.0,2092158300.0,18.098833,25.711758,29.389692,54.847347,69.39822,623670700.0,650.662,2374071000.0,2476.8162,493703840.0,515.0704,-1454081200.0,-1517.0109,1341258200.0,1399.3052,926262140.0,966.34894,95851730.0,10459.173,331500960.0,2970064400.0,2381655800.0,51.80345,2007390500.0,2007390500.0,55.70878,26656526.0,203956080.0,74214904.0,588408600.0,564220900.0,205547420.0,62143276.0,54.429344,65.959114,87.54768,374879230.0,75.415985
996079360.0,79558300.0,85479920.0,-76.94755,63594900.0,93.178,499906340.0,21.063848,455746620.0,91807390.0,45.043167,16210863.0,540332740.0,0.8675016,1.2864635,1.7877159,208.6449,45.754047,-234020210.0,-82.018456,550357250.0,192.88698,24457392.0,8.571728,-33141266.0,-11.615217,18738678.0,6.567456,-18148302.0,-6.3605433,-285326270.0,-371.3702,4286631.0,548402370.0,535771400.0,47.093323,469913250.0,469913250.0,44.321743,41504120.0,21489584.0,-2030976.1,12681370.0,12507687.0,7860605.0,4895405.0,47.129566,33.213017,5.645652,4108263.2,35.886677
2197730800.0,637912200.0,258797100.0,93.309746,172076220.0,15.59394,341717980.0,53.852024,1405329000.0,118018590.0,129.17075,72333000.0,796949800.0,11.034267,28.770765,50.957043,95.905624,63.944546,20665456.0,16.542925,779162200.0,623.7279,36922068.0,29.556522,-155061810.0,-124.128685,153642260.0,122.99231,259316560.0,207.58577,124920210.0,179.36188,14584867.0,722140400.0,696968500.0,64.35719,467514100.0,467514100.0,59.190556,116015710.0,77296730.0,32327720.0,21483902.0,17429278.0,8017331.0,3814254.0,71.90723,-16.523172,-308.7825,19614686.0,-31.58096
5717513700.0,507357440.0,539386300.0,134.15701,1387088400.0,124.09834,464205280.0,129.35254,3171599600.0,648615900.0,91.659874,27304742.0,2545913900.0,140.4525,149.43532,157.14665,136.90103,55.47166,132247096.0,43.08119,4040597800.0,1316.2766,544994500.0,177.53894,-1853244400.0,-603.71814,317458800.0,103.41629,2028313700.0,660.7492,306971780.0,492.76572,262760900.0,3823980500.0,3450006800.0,104.24478,2619637000.0,2619637000.0,112.381035,326826800.0,451312830.0,33836144.0,415497700.0,434352740.0,96402504.0,11253590.0,105.791626,113.761475,50.32543,246198700.0,52.15896
2643537200.0,327965800.0,975242050.0,57.647053,824779300.0,40.910797,185508060.0,-8.062639,769301600.0,161470660.0,9.730613,8940015.0,1874235500.0,18.002611,45.034214,228.20184,800.3717,29.101221,87985864.0,24.279724,796122700.0,219.69028,145069340.0,40.03193,-196240180.0,-54.15253,39790172.0,10.980109,470289660.0,129.77658,362384100.0,1267.981,311604500.0,930074750.0,648383200.0,-6.082057,389949300.0,389949300.0,-5.7014484,118474440.0,120071190.0,2585816.8,277193300.0,323031940.0,13747626.0,11887536.0,4.8772264,41.074345,20.065775,306120640.0,26.483257
130936424.0,10455365.0,54736080.0,59.427094,2431535.5,1146.0778,18840796.0,51.760796,24711940.0,11100656.0,63.496597,3916822.5,106224480.0,127.6922,109.27486,55.28372,368.45294,18.873236,58683844.0,287.62228,229081100.0,1122.7762,10719748.0,52.539814,-38280750.0,-187.62228,32383534.0,158.71875,188411150.0,12.808254,20403094.0,-22.640097,55877292.0,200187870.0,138117630.0,34.282166,94908440.0,94908440.0,34.25824,16074136.0,25302224.0,-221687.4,62179580.0,65002250.0,9124954.0,1645410.9,49.444412,99.944275,107.15021,53417356.0,98.23962
5452699000.0,1159611400.0,1603683000.0,188.29839,564403900.0,5.3263965,561308300.0,44.75554,2027759400.0,193349710.0,23.53923,63502056.0,3424939500.0,57.751534,35.45966,9.35839,178.18732,37.18818,395052930.0,39.054535,5317790000.0,525.71136,284931400.0,28.168032,-163825820.0,-16.195656,166130770.0,16.423521,780589100.0,77.16826,1011541760.0,677.01154,450301660.0,4651591000.0,4121635300.0,14.232617,3084270300.0,3084270300.0,14.768239,631624000.0,305512930.0,61567716.0,535606850.0,555627700.0,96198420.0,31147686.0,16.503988,36.935192,42.182713,437723840.0,42.022232
199105650.0,104529170.0,32524824.0,149.73721,1225371.8,717.1857,56047220.0,12.470385,130290330.0,1176721300.0,159.88641,49870810.0,68815310.0,47.44712,-10.538169,-25.924322,80.72254,65.43779,59590196.0,305.57187,77747304.0,398.6795,2320219.5,11.897827,-402050.0,-2.0616674,402050.0,2.0616674,-39686940.0,-203.51021,19501204.0,156.32465,22026838.0,88016040.0,61860720.0,-52.351162,40025016.0,40025016.0,-60.142704,2714126.8,5879280.5,5638805.5,26155320.0,25941332.0,3797202.0,4708530.5,-44.34454,-18.648893,-18.864744,22240824.0,2.5343163
105517496.0,9878246.0,12428843.0,525.7338,19221646.0,2.8942614,25007644.0,6.180895,68998710.0,27052606.0,40.227745,8627396.0,36518784.0,25.931114,14.277594,8.941859,118.36431,65.39078,19279156.0,184.62097,169281490.0,1621.0728,33786544.0,323.54657,-3982888.0,-38.140915,3982888.0,38.140915,-5439556.5,-52.090256,10442560.0,444.4187,8750198.0,149052900.0,142404500.0,10.370932,104673760.0,104673760.0,16.533224,13806740.0,22059510.0,1684237.8,6648408.5,8535660.0,1507523.8,478314.72,27.046244,156.87135,241.8303,8960698.0,293.0319
10099294000.0,2263627000.0,2001151900.0,31.634308,1766923900.0,89.84224,441361820.0,-13.27451,7569988600.0,1937194400.0,23.063717,92092480.0,2529305300.0,0.087476395,20.68866,29.601772,85.33677,74.95562,-739149950.0,-215.40244,3038819300.0,885.57007,392068500.0,114.25626,-68591030.0,-19.988739,637929150.0,185.90474,1143638000.0,333.27798,343148380.0,345.03036,103414970.0,4431845400.0,4461046300.0,4.5747886,3690080300.0,3690080300.0,6.890438,184778910.0,418289060.0,118012856.0,-41808548.0,150880880.0,42626816.0,11595476.0,9.253446,77.6763,914.2662,-56731584.0,79.09223
293828930.0,74304290.0,9324953.0,-76.347534,45745904.0,-4.0811057,39793224.0,14.48045,398448740.0,63686696.0,-9.500222,17928946.0,-104619800.0,2.7575345,-14.516042,-11.712968,34.954117,135.60568,-21701510.0,-72.09826,101661730.0,337.74765,16075202.0,53.40615,-2152999.2,-7.1528435,2435246.5,8.090545,-6245398.0,-20.748894,-30099908.0,-274.33115,3436938.2,112087160.0,142345390.0,0.0010899312,97101850.0,97101850.0,5.766111,6534070.0,15485093.0,23165512.0,-30078390.0,13516577.0,9241015.0,222212.55,21.557882,39.875874,-53.684834,-39347276.0,36.39397
945488300.0,198323620.0,273415650.0,-30.974209,186757600.0,22.579626,221033090.0,104.7995,350847100.0,59183010.0,-21.267225,8002627.0,594641200.0,-2.9189765,6.7613735,28.4738,198.29448,37.107502,-103947040.0,-84.72273,301795230.0,245.98021,30605172.0,24.94495,-80328200.0,-65.47203,34622290.0,28.219128,68249890.0,55.627525,-122690856.0,-139.71652,1254996.0,308339200.0,306468100.0,-15.436795,241279650.0,241279650.0,-21.178928,27920388.0,25913064.0,10192113.0,2550313.2,10832150.0,8005081.0,1162889.0,-25.438532,-95.31362,-96.69931,-6257032.0,-114.85397
3003631000.0,1837028100.0,478532380.0,13.914056,193057470.0,181.31424,195241230.0,5.1461773,821386200.0,153728880.0,9.676294,7432405.0,2182244900.0,-6.1527257,-7.644367,-11.386332,160.79454,27.34644,61697068.0,105.55451,637376700.0,1090.4568,13864081.0,23.71938,-161060.0,-0.2755497,161060.0,0.2755497,-3085574.2,-5.278959,58450430.0,31.219349,-6178556.0,641212540.0,654347650.0,2.2424524,585762200.0,585762200.0,0.015348455,3543073.0,23082830.0,34995172.0,-13135083.0,1245107.0,7423663.0,4492736.0,5.1604075,54.19419,-164.1727,-12680599.0,52.636307
1988550300.0,1362729500.0,121748250.0,84.36173,122523130.0,1.3746887,158685630.0,2.7732105,1367302500.0,112455960.0,94.47335,25111178.0,621247700.0,-10.055818,-3.880353,-0.7852658,39.408344,68.758766,240942460.0,432.48987,1603103100.0,2877.5576,71788330.0,128.8595,-35739056.0,-64.15133,85473070.0,153.42351,-149492860.0,-268.33853,55710548.0,261.7005,43715920.0,1433640000.0,1363920300.0,12.044988,1219007900.0,1219007900.0,12.740863,27771114.0,51542264.0,65198332.0,67739820.0,73018200.0,24415284.0,8896372.0,13.109775,80.42292,164.0389,27376956.0,68.844086
19100730000.0,67838410.0,2644488000.0,89.85516,330898880.0,-6.4890113,1228384100.0,50.84077,11094581000.0,467991230.0,711.5586,89602010.0,8006148000.0,469.7365,567.9284,662.7972,107.23829,58.084595,93671820.0,10.250411,11269879000.0,1233.2512,99597970.0,10.898903,-4289347600.0,-469.3789,3021710.8,0.3306627,5109510700.0,559.1285,913834800.0,1921.3226,297631140.0,9923156000.0,9535776000.0,-6.214844,9145537000.0,9145537000.0,-6.975648,165735650.0,100793096.0,31796290.0,397187040.0,399386850.0,92432610.0,30583330.0,-3.9619684,140.94315,108.976,296715400.0,126.97842
234415400.0,43043396.0,25886590.0,-64.28506,72719944.0,-16.218746,50773212.0,-27.010431,209987940.0,57815940.0,-4.1720314,8736057.0,24427454.0,286.82462,-37.001205,-42.591766,79.03668,89.579414,-16420486.0,-35.372395,235410980.0,507.11346,37271144.0,80.28809,-30448900.0,-65.59187,3109339.2,6.6980214,568836.9,1.2253671,-46421756.0,-262.549,26245066.0,217860240.0,263244080.0,-28.593195,183609490.0,183609490.0,-21.785881,12905123.0,41456610.0,7503614.0,6925358.5,25569442.0,2539994.5,915873.94,-29.549063,111.71282,59.378242,-58570936.0,-23.52357
178023620.0,50884020.0,6209955.0,293.98135,45415696.0,1086.1812,24336902.0,321.82672,146420560.0,11327089.0,159.88641,15355930.0,31603048.0,51.306015,24.89703,28.90421,79.51224,82.24783,-3720040.8,-66.79181,331924600.0,5959.571,22870878.0,410.63727,-25428950.0,-456.5664,24724258.0,443.91397,23685664.0,425.26642,-5569606.0,1005.3345,14433903.0,319213280.0,300440260.0,22.86157,271920540.0,271920540.0,82.261,9180809.0,16029290.0,1606804.0,18053408.0,18555232.0,3986830.2,1357702.9,45.40996,-14.190239,-17.463886,287544930.0,5462.9116
1027406000.0,565506900.0,29190408.0,-82.934265,88249624.0,2.3635569,251004000.0,57.33149,206498830.0,114876900.0,-3.4281895,28177904.0,820907200.0,1.1706883,-1.9750164,-12.758583,195.24957,20.099047,-23456372.0,-16.535284,758250900.0,534.5197,93949000.0,66.2282,-106858216.0,-75.3284,90355600.0,63.69508,-11538532.0,-8.133947,-141856480.0,-279.97617,29348904.0,706420800.0,692831800.0,26.954082,521305570.0,521305570.0,23.725565,86510136.0,83379480.0,1453257.6,19303496.0,31565528.0,7404568.0,183356.4,22.67109,-38.610874,-25.604675,17917598.0,-41.085304
818935100.0,527079650.0,2096315.1,-95.496346,19348316.0,-80.74832,21402422.0,-48.048286,1487185700.0,185492540.0,-43.97641,566196100.0,-668250560.0,-1238.9463,-47.074993,-0.10020238,11.699889,181.59995,-54198004.0,-3828.865,4212532.5,297.59802,7756719.0,547.98016,-11650.0,-0.82302433,11650.0,0.82302433,52794144.0,3729.688,-1415511.0,-5.331032,-605529860.0,90353210.0,668784600.0,-34.870415,108331800.0,108331800.0,-83.64194,90780.45,34635050.0,86434020.0,-578431360.0,-605529860.0,114187890.0,2559604.5,-86.47502,-57.29565,-64.588646,-578431360.0,-90.47388
3017709800.0,1820032500.0,410769060.0,324.58075,44437916.0,-48.482464,120480790.0,15.566381,2099177000.0,116080180.0,55.39835,42385584.0,918532740.0,9.87087,30.95726,42.962997,81.41809,69.56193,294856860.0,93.89686,1483047000.0,472.27478,103779864.0,33.048588,-419584160.0,-133.61612,441518850.0,140.60121,438200030.0,139.54434,314022080.0,4952.5527,68244140.0,1188827600.0,1085794800.0,39.038795,792308700.0,792308700.0,44.443817,87210030.0,114308470.0,79404930.0,105371816.0,117841100.0,37099596.0,12562729.0,48.401554,381.42892,132.7869,68741260.0,213.0731
1427790600.0,87477170.0,47178250.0,-28.120493,30159006.0,2.3559203,212246260.0,4.724128,644974200.0,18491920.0,-38.133923,15952247.0,782816400.0,8.740454,14.401255,20.153065,141.2088,45.172882,30523402.0,165.3763,226239000.0,1225.7667,20633458.0,111.79242,-111923624.0,-606.40405,59785036.0,323.91632,62943280.0,341.02774,-18456938.0,-245.74402,63708156.0,228620290.0,198496670.0,4.503958,164905070.0,164905070.0,7.1529746,2257322.5,15126268.0,13401128.0,70680780.0,70010120.0,4026533.8,2806880.2,1.0580493,-14.0454035,-15.65755,46521444.0,-21.72993
161281390.0,63929348.0,4078619.8,148.87633,6852436.0,-3.0727324,23715924.0,11.305091,850536960.0,330275500.0,5.0948715,26855234.0,-689255550.0,-0.9016853,14.445546,4.250617,11.324919,527.3621,13027034.0,533.9373,110463464.0,4527.5513,6776684.0,277.75504,1170214.9,47.963444,140772.5,5.7698236,-11757443.0,-481.90076,2439806.0,139.846,-16101319.0,90852730.0,93577784.0,-72.392204,72553990.0,72553990.0,69.81314,6399356.0,14769094.0,28698202.0,-2230579.2,-15929715.0,-272291.03,964629.25,83.514694,99.23295,94.47382,-21188332.0,92.177956
2920224800.0,488370270.0,26465490.0,-94.44874,241519120.0,40.57852,222247500.0,-3.921804,2140327200.0,95060360.0,28.657038,8177705.0,779897660.0,9.395658,0.42597535,-2.4873917,89.32625,73.293236,274201100.0,60.895412,262982910.0,58.40405,51870676.0,11.519598,-772408960.0,-171.53894,704311600.0,156.41568,47925896.0,10.643529,-450282000.0,-473.3157,61297736.0,401265700.0,392240100.0,-25.278017,313688200.0,313688200.0,60.03901,16243834.0,-11316533.0,65183100.0,49927464.0,50132856.0,250476.23,8441523.0,65.0322,118.30387,121.25033,-129424880.0,51.734627
1606788700.0,1024479400.0,23556342.0,-80.53595,110741770.0,566.5316,24817738.0,-49.521374,705645060.0,75629090.0,-4.1161904,566196100.0,901143700.0,7.652961,11.541815,16.936335,89.307076,43.916477,260866910.0,267.64218,932110340.0,956.31915,50247400.0,51.552433,-259886100.0,-266.6359,315597000.0,323.7937,-98449350.0,-101.006294,-97468536.0,1.3120863,64455188.0,860874300.0,709158900.0,26.246628,640985660.0,640985660.0,30.670683,3036858.5,39615930.0,18656836.0,151407900.0,138961540.0,43917644.0,6863661.0,28.870882,39.32565,9.198015,76978264.0,22.58852
3910747600.0,975057400.0,557544060.0,-13.542973,654273100.0,126.08761,1115018900.0,-4.709268,1742710700.0,276188930.0,-30.57553,45018010.0,2168036900.0,25.515306,13.790534,1.9435244,176.97475,44.562084,-208966560.0,-239.26761,400971700.0,459.11432,25027138.0,28.65618,-123053080.0,-140.8963,92600150.0,106.027565,244683730.0,280.1639,-87335920.0,-122.03097,73749340.0,718088400.0,630369500.0,-29.411806,436328100.0,436328100.0,-36.985752,422256.34,96240980.0,73417610.0,120463704.0,137139360.0,64641900.0,23960502.0,-32.2221,-35.636463,-47.345917,61561612.0,-56.066246
1333799000.0,309579780.0,87897784.0,61.216003,123032890.0,17.995955,112158264.0,3.448001,253876080.0,110413890.0,14.386253,7584439.5,1079923000.0,7.3130627,8.4415245,13.519317,402.69965,19.03406,134286340.0,423.41293,1034068900.0,3260.482,94906020.0,299.24442,-77095850.0,-243.08786,31428516.0,99.09601,-25475276.0,-80.32509,31715218.0,133.2136,85798530.0,895180800.0,826291650.0,5.299333,681040000.0,681040000.0,2.7919748,39576740.0,93919460.0,-2144867.2,86783840.0,98716230.0,12305041.0,5009647.0,3.2449481,-10.743921,-13.377243,82429530.0,-10.741694
859390500.0,389958560.0,55778428.0,-54.21051,78946744.0,-20.471601,46828092.0,36.7786,719211300.0,88125420.0,-24.56625,34167340.0,140179200.0,-51.486286,-15.9977045,-2.0292783,40.320267,83.68854,-1581749.2,-2.3952658,305457860.0,462.55927,46055868.0,69.74307,19064766.0,28.87005,9368967.0,14.187563,-83519496.0,-126.474785,-66036480.0,48.610813,-166352590.0,313707140.0,451344960.0,30.262827,264584590.0,264584590.0,12.523849,14390002.0,135961040.0,34502660.0,-166263620.0,-183175550.0,2075080.4,1906663.6,8.615136,-285.4831,-437.18256,-158141950.0,-274.5952
226879890.0,54910050.0,23250666.0,293.98135,46668496.0,1086.1812,59507244.0,321.82672,115964850.0,27175090.0,159.88641,386558.0,110915040.0,51.306015,24.89703,28.90421,122.246765,51.11288,21958054.0,137.32306,228141490.0,1426.7697,56940870.0,356.1014,-28750494.0,-179.80217,34250496.0,214.19852,22411314.0,140.15768,15990071.0,1005.3345,34750336.0,237135230.0,196734190.0,22.86157,154729140.0,154729140.0,82.261,9183877.0,26638658.0,4259224.0,40401050.0,40731404.0,5981067.5,1286323.2,45.40996,-14.190239,-17.463886,34469532.0,5462.9116
613468350.0,99581700.0,3164575.2,-46.821785,5110544.5,-41.372997,41133412.0,-0.74668753,1170692900.0,44506524.0,4.851586,3463337.0,-557224600.0,-16.326601,-6.5666685,3.0901291,10.602856,190.83183,-8664817.0,-313.22702,19048528.0,688.5909,4021020.0,145.35704,21238398.0,767.7531,8049045.5,290.96732,-15339886.0,-554.52606,-2766305.8,-269.49506,-61098556.0,11406332.0,60585340.0,-45.237144,8336377.0,8336377.0,-72.313286,2547724.5,8194940.5,41174056.0,-49948024.0,-79069020.0,200.0,332241.0,-65.85156,-138.67404,-537.569,-31001618.0,45.59679
1783394800.0,1294039900.0,26713226.0,51.308926,207781200.0,-61.26793,181898740.0,41.114643,886198340.0,308159550.0,19.73048,110196536.0,897196500.0,2.1119823,1.7220683,1.3303372,54.061375,49.69165,163569650.0,7946.187,518623400.0,25194.64,36902016.0,1792.6941,-36372920.0,-1766.9906,36372920.0,1766.9906,-125138260.0,-6079.1963,2058467.1,1021.5671,10546985.0,1115119900.0,1098550700.0,13.868633,1022088400.0,1022088400.0,14.555766,27195576.0,22380262.0,20339078.0,16569285.0,16543980.0,6158434.0,2592263.8,13.414588,-18.213863,-27.404135,8811198.0,-25.528488
303095740.0,45747796.0,122619770.0,21.037199,41997296.0,30.893072,27993724.0,-1.3440938,54098500.0,22350248.0,-9.085422,422.8,248997250.0,23.285318,23.080164,22.144642,464.08694,17.84865,99820104.0,468.36932,268318820.0,1258.9879,26501124.0,124.34683,-16434688.0,-77.11377,21845308.0,102.50112,-62073148.0,-291.25555,21312262.0,7.678798,105651544.0,292109440.0,172837550.0,-7.0841856,106994180.0,106994180.0,-10.670085,31753172.0,30753740.0,-1273754.9,122082504.0,122952740.0,17301194.0,4027978.2,9.021285,48.280476,45.7887,104721640.0,48.676247
862605000.0,138902670.0,93461190.0,-47.08429,78964660.0,-15.662288,246305250.0,21.456348,428085300.0,50733536.0,228.65564,12385668.0,434519680.0,7.9509616,22.46761,41.01846,140.43358,49.627037,5174663.0,6.2224207,209348100.0,251.73657,8441508.0,10.15073,-87231224.0,-104.893654,82206720.0,98.85181,-1105021.0,-1.3287638,-83161576.0,-159.46062,23202498.0,175667550.0,152587970.0,-11.438016,76357950.0,76357950.0,-17.29341,43391956.0,20466478.0,8809053.0,25688688.0,39007320.0,16391737.0,3562537.0,-8.681345,20.123394,22.602512,10847140.0,-28.94172
1910917800.0,672292300.0,74209020.0,97.51827,125292400.0,1086.1812,322228000.0,246.30406,1047511900.0,89208250.0,89.7578,5597681.0,863405900.0,62.789055,85.504,109.61184,80.69021,54.817215,47345196.0,129.22319,458591330.0,1251.6715,46528892.0,126.99518,-497346430.0,-1357.4491,497066240.0,1356.6844,486639550.0,1328.226,36638310.0,68.882164,91857930.0,454075520.0,410787500.0,53.499924,305085540.0,305085540.0,56.126976,45707624.0,21178526.0,38560660.0,77102760.0,105082920.0,12893121.0,255143.94,45.646286,4.317525,3.501636,84915500.0,-2.6828551
725752100.0,424353820.0,72111350.0,-12.746466,54183290.0,-1.6677569,93065570.0,-4.5176435,520059680.0,21445382.0,-38.029087,10740133.0,205692460.0,-27.76517,2.7391527,23.339931,76.151146,71.65803,14746123.0,275.69687,169215600.0,3163.6934,74841190.0,1399.248,-59824604.0,-1118.4944,66841804.0,1249.6896,39729810.0,742.79755,-5348672.5,-290.002,-79062776.0,206922700.0,289718620.0,0.5171483,190836980.0,190836980.0,-14.05658,13146727.0,72109470.0,6455492.0,-82291940.0,-79062776.0,114187890.0,34620.62,-25.126303,-844.17755,-886.6219,-82291940.0,-132.58339
807598500.0,393458180.0,48183544.0,-62.556194,58490930.0,28.799564,61018404.0,11.094157,511289540.0,25433714.0,52.358063,7770314.5,296309000.0,7.494829,3.9987934,2.0748818,75.79073,63.309864,26799778.0,33.29217,302802850.0,376.15848,13655980.0,16.964216,-92489230.0,-114.89525,47489230.0,58.993755,-14809289.0,-18.39692,-80498744.0,-176.67857,20073704.0,302057300.0,277160220.0,4.446621,212776350.0,212776350.0,6.7916284,25227804.0,24701910.0,12419447.0,24275392.0,24089130.0,3240287.5,2034717.8,3.0582879,-13.447486,-27.977875,20259966.0,-26.938385
2698961000.0,1650389500.0,200755580.0,-16.473696,132459540.0,-21.693068,393830660.0,-14.247208,818163600.0,176332320.0,31.76974,26429936.0,1880797200.0,2.140656,-2.7745914,-12.458739,94.83888,30.314022,364580350.0,920.7841,1010909200.0,2553.1523,79883180.0,201.75298,-212945660.0,-537.81555,198155310.0,500.4611,-191500350.0,-483.6533,-39594550.0,-200.57489,151297230.0,1039901100.0,891180540.0,-4.395324,661290750.0,661290750.0,-5.4426312,72769350.0,126574540.0,28372216.0,152595200.0,153073870.0,805273.0,2173648.0,-6.756858,-16.932957,-18.216972,152413310.0,-1.2155957
185864530.0,16682509.0,1124871.4,-41.236446,2810691.2,-83.422966,135811740.0,-16.72494,144128200.0,15477556.0,-33.527164,2692290.8,41736330.0,35.294727,-34.698753,-43.206944,123.73068,77.54476,-28685046.0,-3633.9546,136279820.0,17264.559,6010862.5,761.48395,27474648.0,3480.6157,1532600.0,194.15688,421536.38,53.40218,-789361.7,70.92636,9464206.0,162371580.0,203101950.0,-25.955788,141868590.0,141868590.0,-34.582867,2990711.0,29396396.0,8484331.0,-40730140.0,10887876.0,114187890.0,6082264.5,-42.10418,-876.57526,338.6587,-45598504.0,-1172.6012
1476528800.0,243462100.0,110186140.0,-45.954918,504451700.0,19.542587,229393300.0,-2.6963613,649127200.0,82497570.0,78.918175,3890858.8,827401600.0,22.773966,3.349102,-13.9953375,183.92522,43.96306,170536770.0,1930.8833,3464034800.0,39221.145,45038976.0,509.94873,-98981224.0,-1120.7037,121612340.0,1376.942,-79847180.0,-904.0608,-8832059.0,-153.31036,129126900.0,3065190700.0,2932825000.0,3.4117951,2830565000.0,2830565000.0,3.733252,25090138.0,26216342.0,32636894.0,131763224.0,154947330.0,22624278.0,6299870.0,5.613065,98.590294,82.83955,122978010.0,101.369385
474178460.0,86845330.0,29934548.0,-44.29301,187295400.0,47.2101,71082370.0,7.922622,169438770.0,78384696.0,20.913954,1975197.9,304739680.0,18.601767,15.024815,9.106618,212.80934,35.73312,-37459920.0,-157.38693,249906990.0,1049.978,26276060.0,110.39822,-20538222.0,-86.29083,9435545.0,39.643208,34196980.0,143.67775,-23801164.0,-262.84457,65578700.0,418274300.0,341462720.0,17.793066,269767230.0,269767230.0,17.899067,27953060.0,38196284.0,2466844.8,76811580.0,81664760.0,10365014.0,2202161.0,8.79061,-18.8942,-8.763771,60252276.0,-11.249644
221567620.0,48206720.0,57663868.0,-15.944416,47377148.0,39.11737,16594377.0,169.18059,121353930.0,6807337.0,-11.039603,169280.0,100213700.0,21.639734,14.801684,10.428532,108.809944,54.770607,12561058.0,103.7511,116714770.0,964.0339,8951560.0,73.93758,-24363742.0,-201.23822,4788324.5,39.550323,-270018.9,-2.2302866,-12106915.0,-118.99291,18368382.0,121569970.0,99544780.0,107.98004,69986870.0,69986870.0,114.013664,5950936.0,18104670.0,5262331.0,22221770.0,23314670.0,2612203.5,239978.39,83.82823,15.701521,22.400919,51343124.0,211.39809
1514500400.0,434042980.0,432661820.0,19.31818,3192230.0,-74.864204,25806772.0,54.285107,800194200.0,221948260.0,20.27984,118701010.0,714306200.0,20.173758,9.761144,1.8810298,70.179405,52.83552,263534990.0,376.2098,2123028200.0,3030.7324,38940260.0,55.589233,-77143600.0,-110.12648,35105504.0,50.11492,-116341380.0,-166.08333,70050010.0,-64.271034,100893740.0,1892403600.0,1738524900.0,20.23399,1473887500.0,1473887500.0,20.49267,172835440.0,31588970.0,32329838.0,142239870.0,139516370.0,38642596.0,26020174.0,21.361012,25.043972,21.725643,109524240.0,38.869884
1071373700.0,561506700.0,41599410.0,39.591244,110135416.0,23.827337,245037200.0,-9.565951,400311700.0,51001624.0,101.50927,3458349.8,671061950.0,2.6943734,1.210441,-1.1832188,123.097725,37.36434,30812172.0,261.1525,518808400.0,4397.2266,31971178.0,270.9758,-15400942.0,-130.53265,18369424.0,155.69241,-1803523.0,-15.28599,11798536.0,118.35599,15915519.0,499034530.0,480889950.0,49.059864,425763600.0,425763600.0,57.41459,4065015.0,32530652.0,21615954.0,17992262.0,18266382.0,2350863.8,2550327.2,53.882812,273.04965,334.47607,11287708.0,286.7233
222923100.0,26712858.0,10398795.0,-67.520164,34066496.0,-30.297024,46131376.0,9.141878,152868140.0,31522250.0,-4.907129,33654890.0,70054960.0,-5.053467,-36.92975,-45.339516,128.78313,68.57439,-16679758.0,-77.15907,108280730.0,500.897,11998137.0,55.50231,100653576.0,465.6145,7581743.5,35.07247,-105591180.0,-488.4554,-21617364.0,61.80262,4160306.5,105041470.0,138956450.0,-41.96389,56832148.0,56832148.0,-57.59219,16385013.0,25422974.0,8486926.0,21638096.0,11119760.0,2660882.5,1464356.5,-42.641773,147.03339,105.11778,-34028180.0,-12.618729
7083182000.0,3722289000.0,467104350.0,0.7281441,530227230.0,0.26983762,753578940.0,18.88596,3881932300.0,274742700.0,33.144634,24568766.0,3201249800.0,1.529959,5.1926436,8.418004,65.91162,54.80492,609616800.0,4907.007,4168068000.0,33550.156,167731540.0,1350.1265,-462474340.0,-3722.6086,501729700.0,4038.5881,-172396380.0,-1387.6754,-12423394.0,96.20584,144581220.0,3357512000.0,3218416000.0,23.87732,2786798800.0,2786798800.0,24.404528,96314824.0,183755500.0,148696930.0,189667440.0,194596640.0,29236726.0,2850006.5,20.032066,-25.587723,-33.008575,123651176.0,-27.890575
1697872300.0,491072160.0,118570650.0,-48.955856,347545400.0,136.65874,75078010.0,-3.4613216,2720245000.0,127809090.0,6.019945,12823413.0,-1022372800.0,-240.37778,-39.276276,28.688404,50.469654,160.21494,108060100.0,575.7387,414115620.0,2206.387,53445430.0,284.75458,-9567260.0,-50.973877,13875647.0,73.92874,-79723890.0,-424.76486,18768948.0,264.7945,-775416960.0,531192260.0,600159100.0,4.0600095,216368290.0,216368290.0,-0.31396726,146852560.0,96315620.0,107452110.0,-50225100.0,-753173950.0,13172599.0,10482459.0,-15.866895,-170.87584,-3774.5752,-106453260.0,-5752.496
647466050.0,213675520.0,121892190.0,38.135963,40948804.0,-45.079945,38984420.0,-34.356777,255419230.0,42600780.0,-36.480488,8777630.0,392046820.0,9.097537,5.111267,-0.47069782,88.35105,39.449055,115283730.0,317.76212,534731780.0,1473.907,54550244.0,150.35948,-77491360.0,-213.59319,22122194.0,60.97647,-1734834.5,-4.7818084,36279884.0,241.57368,10881890.0,435683070.0,409145470.0,-25.099632,322446050.0,322446050.0,-19.736467,30857464.0,47264508.0,7590293.0,25861204.0,27475408.0,5491627.0,2352249.8,-3.1006885,127.601036,111.82227,6943971.0,108.21714
